play_number,play_description,date,stadium,home_team,away_team,home_score,away_score,offense_score,defense_score,quarter,minutes,seconds,home_timeouts,away_timeouts,timeout_1,timeout_team_1,los,yards_to_score,down,distance,offense,defense,pass_play,run_play,no_play,challenge_or_review,challenge_or_review_result,backwards_pass,lateral,passer,passer_name,passer_id,dropback,attempt,spiked_ball,pass_location,complete,incomplete,passing_yards,passing_touchdown,intercepted,interception_touchdown,target,reception,receiver,receiver_name,receiver_id,sack,rush_attempt,rusher,runner_name,runner_id,scramble,kneel_down,rushing_yards,rushing_touchdown,rush_location,fumble,down_by_contact,fumble_player_1,fumble_player_1_name,fumble_player_1_id,fumble_1_team,fumble_1_out_of_bounds,own_recovery_1,own_recovery_player_1,own_recovery_player_1_name,own_recovery_player_1_id,own_recovery_player_1_team,own_recovery_1_yards,fumble_lost_1,fumble_lost_player_1,fumble_lost_player_1_name,fumble_lost_player_1_id,fumble_lost_player_1_team,opponent_recovery_1,opponent_recovery_player_1,opponent_recovery_player_1_name,opponent_recovery_player_1_id,opponent_recovery_player_1_team,fumble_recovery_touchdown_1,fumble_recovery_touchdown_1_team,safety,safety_team,penalty_offset,enforced_between_downs,penalty,penalty_declined,penalty_team,penalty_player,penalty_player_name,penalty_player_id,penalty_yards,false_start,too_many_men_on_field,illegal_substitution,delay_of_game,delay_of_kickoff,unnecessary_roughness,disqualification,face_mask,unsportsmanlike_conduct,taunting,illegal_shift,illegal_crackback,low_block,chop_block,illegal_double-team_block,illegal_blindside_block,illegal_motion,illegal_block_above_the_waist,tripping,illegal_forward_pass,illegal_touch_pass,illegal_formation,lowering_the_head_to_initiate_contact,intentional_grounding,clipping,ineligible_downfield_pass,illegal_use_of_hands,offensive_holding,offensive_pass_interference,defensive_holding,defensive_pass_interference,defensive_offside,encroachment,neutral_zone_infraction,roughing_the_passer,illegal_contact,horse_collar_tackle,illegal_bat,offside_on_free_kick,illegal_touch,player_out_of_bounds_on_kick,kick_catch_interference,fair_catch_interference,running_into_the_kicker,roughing_the_kicker,kick_formation_penalty,leverage,illegal_wedge,ineligible_downfield_kick,illegal_touch_kick,kickoff,kicking_team,receiving_team,kicker,kicker_name,kicker_id,touchback,kickoff_out_of_bounds,kickoff_in_endzone,kickoff_inside_20,kickoff_downed,kickoff_fair_caught,kick_return,kick_returner,kick_returner_name,kick_returner_id,kick_return_touchdown,onside_kick,onside_kick_recovery,onside_kick_recovery_player,onside_kick_recovery_player_name,onside_kick_recovery_player_id,punt,punter,punter_name,punter_id,punt_touchback,punt_out_of_bounds,punt_inside_20,punt_endzone,punt_downed,punt_fair_catch,punt_return,punt_returner,punt_returner_name,punt_returner_id,punt_return_touchdown,punt_muffed,punt_blocked,punt_blocked_player,punt_blocked_player_name,punt_blocked_player_id,blocked_out_of_bounds_in_end_zone,field_goal,field_goal_made,field_goal_kicker,field_goal_kicker_name,field_goal_kicker_id,field_goal_distance,field_goal_blocked,field_goal_blocked_player,field_goal_blocked_player_name,field_goal_blocked_player_id,blocked_field_goal_recovery,field_goal_recovery_player,field_goal_recovery_player_name,field_goal_recovery_player_id,field_goal_recovery_team,block_field_goal_touchdown,field_goal_return,field_goal_return_player,field_goal_return_player_name,field_goal_return_player_id,field_goal_return_TD,1-pt,1-pt Succes,one point rush att,1pt Rusher,1pt Rusher Name,1pt Rusher ID,1point pass att,1PT Passer,1pt Passer Name,1pt Passer ID,1PT Rec,1pt Rec Name,1pt REc ID,two_point_att,two_point_att_succeeds,two_point_rush_att,two_point_rusher,two_point_rusher_name,two_point_rusher_id,two_point_pass_att,two_point_passer,two_point_passer_name,two_point_passer_id,two_point_receiver,two_point_receiver_name,two_point_receiver_id,defensive_two_point,defensive_two_point_att_succeeds,defensive_two_point_att_player,defensive_two_point_att_player_name,defensive_two_point_att_player_id,three_point_att,three_point_att_succeeds,three_point_rush_att,three_point_rusher,three_point_rusher_name,three_point_rusher_id,three_point_pass_att,three_point_passer,three_point_passer_name,three_point_passer_id,three_point_receiver,three_point_receiver_name,three_point_receiver_id,OT_att,OT_succeeds,OT_rush_att,OT_rusher,OT_rusher_name,OT_rusher_id,OT_pass_att,OT_passer,OT_passer_name,OT_passer_id,OT_receiver,OT_receiver_name,OT_receiver_id
111,K.Hogan steps back to pass. Pass incomplete deep left intended for A.Mack.,5/9/2025,Alamodome,SA,DC,18,19,18,19,4,12,13,3,3,,,DC45,45,3,16,SA,DC,1,0,0,,,0,0,K.Hogan,Kevin Hogan,K.Hogan SA,1,1,0,Deep Left,0,1,,,0,,1,0,A.Mack,Alize Mack,A.Mack SA,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,"B.Wing punts 41 yards to DC 4, Center-C.Lyons. J.Mickens returned punt from the DC 4. Tackled by C.Steele at DC 10.",5/9/2025,Alamodome,SA,DC,18,19,18,19,4,11,30,3,3,,,DC45,45,4,16,SA,DC,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,B.Wing,Brad Wing,B.Wing SA,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,D.Jackson rushed left tackle for 4 yards. Tackled by S.Jackson at DC 14.,5/9/2025,Alamodome,SA,DC,18,19,19,18,4,11,21,3,3,,,DC10,90,1,10,DC,SA,0,1,0,,,0,0,,,,,,,,,,,,,,,,,,,,1,D.Jackson,Deon Jackson,D.Jackson DC,,0,4,0,Left Tackle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,J.Ta'amu pass short left complete. Catch made by B.Bresnahan for 10 yards. Pushed out of bounds by H.Black; S.Jackson at DC 24.,5/9/2025,Alamodome,SA,DC,18,19,19,18,4,10,50,3,3,,,DC14,86,2,6,DC,SA,1,0,0,,,0,0,J.Ta'amu,Jordan Ta'amu,J.Ta'amu DC,1,1,0,Short Left,1,0,10,0,0,,1,1,B.Bresnahan,Ben Bresnahan,B.Bresnahan DC,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,J.Ta'amu pass deep right complete. Catch made by B.Sanders for 76 yards. TOUCHDOWN.,5/9/2025,Alamodome,SA,DC,18,25,25,18,4,10,28,3,3,,,DC24,76,1,10,DC,SA,1,0,0,,,0,0,J.Ta'amu,Jordan Ta'amu,J.Ta'amu DC,1,1,0,Deep Right,1,0,76,1,0,,1,1,B.Sanders,Braylon Sanders,B.Sanders DC,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,ONE-POINT CONVERSION ATTEMPT. D.Jackson rushed left tackle to SA 2 for yards. Tackled by I.Buggs at SA 2. ONE-POINT ATTEMPT FAILS.,5/9/2025,Alamodome,SA,DC,18,25,25,18,4,10,17,3,3,,,SA2,2,,,DC,SA,0,1,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,D.Jackson,Deon Jackson,D.Jackson DC,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,M.McCrane kicks 69 yards from DC 30 to the SA 1. J.Kirklin returns the kickoff. Tackled by M.Ojemudia at SA 35.,5/9/2025,Alamodome,SA,DC,18,25,25,18,4,10,17,3,3,,,DC30,30,,,,,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,DC,SA,M.McCrane,Matt McCrane,M.McCrane DC,0,0,0,0,0,0,1,J.Kirklin,Jontre Kirklin,J.Kirklin SA,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,K.Hogan pass short middle complete. Catch made by M.Stevenson for 8 yards. Tackled by K.Thomas at SA 43.,5/9/2025,Alamodome,SA,DC,18,25,18,25,4,10,4,3,3,,,SA35,65,1,10,SA,DC,1,0,0,,,0,0,K.Hogan,Kevin Hogan,K.Hogan SA,1,1,0,Short Middle,1,0,8,0,0,,1,1,M.Stevenson,Marquez Stevenson,M.Stevenson SA,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,J.Corbin rushed right guard for 57 yards. TOUCHDOWN.,5/9/2025,Alamodome,SA,DC,24,25,24,25,4,9,36,3,3,,,SA43,57,2,2,SA,DC,0,1,0,,,0,0,,,,,,,,,,,,,,,,,,,,1,J.Corbin,Jashaun Corbin,J.Corbin SA,,0,57,1,Right Guard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,TWO-POINT CONVERSION ATTEMPT. K.Hogan steps back to pass. Sacked at DC 12 for yards (K.Phillips; B.Abraham). TWO-POINT ATTEMPT FAILS.,5/9/2025,Alamodome,SA,DC,24,25,24,25,4,9,27,3,3,,,DC5,5,,,SA,DC,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,1,K.Hogan,Kevin Hogan,K.Hogan SA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,T.Vizcaino kicks 66 yards from SA 30 to the DC 4. J.Mickens returns the kickoff. Tackled by C.Steele at DC 21.,5/9/2025,Alamodome,SA,DC,24,25,24,25,4,9,27,3,3,,,SA30,30,,,,,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,SA,DC,T.Vizcaino,Tristan Vizcaino,T.Vizcaino SA,0,0,0,0,0,0,1,J.Mickens,Jaydon Mickens,J.Mickens DC,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,D.Jackson rushed left guard for 2 yards. Tackled by J.Sykes at DC 23.,5/9/2025,Alamodome,SA,DC,24,25,25,24,4,9,21,3,3,,,DC21,79,1,10,DC,SA,0,1,0,,,0,0,,,,,,,,,,,,,,,,,,,,1,D.Jackson,Deon Jackson,D.Jackson DC,,0,2,0,Left Guard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,J.Ta'amu pass short middle complete. Catch made by C.Powell for 15 yards. Tackled by D.Langford at DC 38.,5/9/2025,Alamodome,SA,DC,24,25,25,24,4,8,41,3,3,,,DC23,77,2,8,DC,SA,1,0,0,,,0,0,J.Ta'amu,Jordan Ta'amu,J.Ta'amu DC,1,1,0,Short Middle,1,0,15,0,0,,1,1,C.Powell,Cornell Powell,C.Powell DC,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,J.Ta'amu pass short left complete. Catch made by B.Moore for 6 yards. Tackled by J.Williams at DC 44.,5/9/2025,Alamodome,SA,DC,24,25,25,24,4,8,7,3,3,,,DC38,62,1,10,DC,SA,1,0,0,,,0,0,J.Ta'amu,Jordan Ta'amu,J.Ta'amu DC,1,1,0,Short Left,1,0,6,0,0,,1,1,B.Moore,Briley Moore,B.Moore DC,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,D.Jackson rushed up the middle for 5 yards. Tackled by N.Ceaser at DC 49.,5/9/2025,Alamodome,SA,DC,24,25,25,24,4,7,29,3,3,,,DC44,56,2,4,DC,SA,0,1,0,,,0,0,,,,,,,,,,,,,,,,,,,,1,D.Jackson,Deon Jackson,D.Jackson DC,,0,5,0,Middle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,J.Ta'amu pass short middle complete. Catch made by B.Moore for 17 yards. Tackled by J.Mosley at SA 34.,5/9/2025,Alamodome,SA,DC,24,25,25,24,4,6,47,3,3,,,DC49,51,1,10,DC,SA,1,0,0,,,0,0,J.Ta'amu,Jordan Ta'amu,J.Ta'amu DC,1,1,0,Short Middle,1,0,17,0,0,,1,1,B.Moore,Briley Moore,B.Moore DC,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,D.Hagans rushed left end for 1 yards. Pushed out of bounds by T.Beckett at SA 33.,5/9/2025,Alamodome,SA,DC,24,25,25,24,4,6,5,3,3,,,SA34,34,1,10,DC,SA,0,1,0,,,0,0,,,,,,,,,,,,,,,,,,,,1,D.Hagans,Darius Hagans,D.Hagans DC,,0,1,0,Left End,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,J.Ta'amu pass short right complete. Catch made by C.Rowland for 7 yards. Pushed out of bounds by C.Mayfield; J.Mosley at SA 26.,5/9/2025,Alamodome,SA,DC,24,25,25,24,4,5,36,3,3,,,SA33,33,2,9,DC,SA,1,0,0,,,0,0,J.Ta'amu,Jordan Ta'amu,J.Ta'amu DC,1,1,0,Short Right,1,0,7,0,0,,1,1,C.Rowland,Chris Rowland,C.Rowland DC,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,J.Ta'amu rushed left end for 3 yards. Tackled by J.Williams at SA 23.,5/9/2025,Alamodome,SA,DC,24,25,25,24,4,5,5,3,3,,,SA26,26,3,2,DC,SA,0,1,0,,,0,0,,,,,,,,,,,,,,,,,,,,1,J.Ta'amu,Jordan Ta'amu,J.Ta'amu DC,,0,3,0,Left End,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,M.DiLiello pass short left complete. Catch made by B.Moore for 11 yards. Tackled by G.Nelson; J.Williams at SA 12.,5/9/2025,Alamodome,SA,DC,24,25,25,24,4,4,24,3,3,,,SA23,23,1,10,DC,SA,1,0,0,,,0,0,M.DiLiello,Mike DiLiello,M.DiLiello DC,1,1,0,Short Left,1,0,11,0,0,,1,1,B.Moore,Briley Moore,B.Moore DC,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,A.Smith rushed right tackle for 5 yards. Tackled by J.Sykes; J.Mosley at SA 7.,5/9/2025,Alamodome,SA,DC,24,25,25,24,4,3,42,3,3,,,SA12,12,1,10,DC,SA,0,1,0,,,0,0,,,,,,,,,,,,,,,,,,,,1,A.Smith,Abram Smith,A.Smith DC,,0,5,0,Right Tackle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,M.DiLiello rushed right tackle for 2 yards. Tackled by T.Beckett; J.Williams at SA 5.,5/9/2025,Alamodome,SA,DC,24,25,25,24,4,3,3,3,3,,,SA7,7,2,5,DC,SA,0,1,0,,,0,0,,,,,,,,,,,,,,,,,,,,1,M.DiLiello,Mike DiLiello,M.DiLiello DC,,0,2,0,Right Tackle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,M.DiLiello rushed up the middle for 1 yards. Tackled by L.Phelps; M.Gotel at SA 4.,5/9/2025,Alamodome,SA,DC,24,25,25,24,4,2,23,3,3,,,SA5,5,3,3,DC,SA,0,1,0,,,0,0,,,,,,,,,,,,,,,,,,,,1,M.DiLiello,Mike DiLiello,M.DiLiello DC,,0,1,0,Middle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,Two minute warning.,5/9/2025,Alamodome,SA,DC,24,25,25,25,4,2,0,3,3,,,SA4,4,4,2,,,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,J.Ta'amu pass short middle complete. Catch made by G.Britton for 4 yards. TOUCHDOWN.,5/9/2025,Alamodome,SA,DC,24,31,31,24,4,2,0,3,3,,,SA4,4,4,2,DC,SA,1,0,0,,,0,0,J.Ta'amu,Jordan Ta'amu,J.Ta'amu DC,1,1,0,Short Middle,1,0,4,1,0,,1,1,G.Britton,Gunner Britton,G.Britton DC,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,ONE-POINT CONVERSION ATTEMPT. J.Ta'amu steps back to pass. Catch made by J.Antonio for yards. ONE-POINT ATTEMPT SUCCEEDS.,5/9/2025,Alamodome,SA,DC,24,32,32,24,4,1,55,3,3,,,SA2,2,,,DC,SA,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,1,J.Ta'amu,Jordan Ta'amu,J.Ta'amu DC,J.Antonio,Javon Antonio,J.Antonio DC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,"M.McCrane kicks 69 yards from DC 30 to the SA 1. J.Corbin returns the kickoff. Tackled by A.Hines, A.Robbins at SA 29.",5/9/2025,Alamodome,SA,DC,24,32,32,24,4,1,55,3,3,,,DC30,30,,,,,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,DC,SA,M.McCrane,Matt McCrane,M.McCrane DC,0,0,0,0,0,0,1,J.Corbin,Jashaun Corbin,J.Corbin SA,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,K.Hogan pass short right complete. Catch made by J.Kirklin for 14 yards. Tackled by I.Johnson at SA 43.,5/9/2025,Alamodome,SA,DC,24,32,24,32,4,1,48,3,3,,,SA29,71,1,10,SA,DC,1,0,0,,,0,0,K.Hogan,Kevin Hogan,K.Hogan SA,1,1,0,Short Right,1,0,14,0,0,,1,1,J.Kirklin,Jontre Kirklin,J.Kirklin SA,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,K.Hogan steps back to pass. Sacked at SA 37 for -6 yards (D.Roberson).,5/9/2025,Alamodome,SA,DC,24,32,24,32,4,1,34,3,3,,,SA43,57,1,10,SA,DC,1,0,0,,,0,0,K.Hogan,Kevin Hogan,K.Hogan SA,1,0,0,,0,0,,,,,,,,,,1,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
